timestamp,open,high,low,close,volume,quote_volume,trade_count,buy_vol,sell_vol,delta,cum_delta,delta_pct,buy_trades,sell_trades,avg_trade_size,max_trade,large_vol_1btc,large_trades_1btc,whale_vol_5btc,poc_price,poc_buy_vol,poc_sell_vol,footprint_top3,absorption
2025-06-17 12:50:00,106705.85,106705.85,106581.09,106617.54,35.6980,3806466.94,4092,14.0168,21.6813,-7.6645,-78.1706,-21.47,1656,2436,0.00872,2.0832,4.6166,3,0.0000,106600,6.4106,3.5517,106600:6.41:3.55;106640:1.54:7.52;106610:2.05:1.91,NO
2025-06-17 12:55:00,106617.55,106632.32,106491.17,106491.17,69.6235,7417231.07,3755,8.9136,60.7099,-51.7964,-129.9669,-74.39,1055,2700,0.01854,5.1200,25.2565,13,5.1200,106500,0.6169,38.6793,106500:0.62:38.68;106600:3.06:2.22;106590:2.58:1.99,NO
2025-06-17 13:00:00,106491.17,106683.42,106481.60,106590.05,67.8204,7230528.24,4134,40.6505,27.1699,13.4805,-116.4864,19.88,2080,2054,0.01641,2.7310,17.8308,11,0.0000,106660,5.1411,4.1058,106660:5.14:4.11;106670:5.01:3.46;106630:3.08:4.08,NO
2025-06-17 13:05:00,106590.06,106696.45,106556.56,106638.00,61.6250,6570537.39,3540,17.4521,44.1729,-26.7208,-143.2072,-43.36,1608,1932,0.01741,1.5032,5.2868,4,0.0000,106590,1.0333,8.6540,106590:1.03:8.65;106630:3.05:6.08;106640:0.75:5.87,NO
2025-06-17 13:10:00,106638.00,106656.00,106591.30,106656.00,47.1805,5030863.99,2151,24.2671,22.9134,1.3537,-141.8535,2.87,1143,1008,0.02193,5.5973,10.8673,3,5.5973,106640,11.1027,7.4274,106640:11.10:7.43;106630:5.81:6.27;106600:3.89:2.90,NO
2025-06-17 13:15:00,106655.99,106744.01,106630.23,106734.52,43.3412,4623244.93,2636,20.3845,22.9567,-2.5723,-144.4257,-5.93,1540,1096,0.01644,0.9970,0.0000,0,0.0000,106650,4.9117,8.3897,106650:4.91:8.39;106640:5.26:5.17;106680:1.37:3.70,NO
2025-06-17 13:20:00,106734.51,106782.54,106713.65,106782.53,41.9554,4478354.00,2436,16.3969,25.5585,-9.1616,-153.5873,-21.84,1520,916,0.01722,1.8735,1.8735,1,0.0000,106730,2.2332,6.2204,106730:2.23:6.22;106710:1.76:5.91;106720:2.88:3.77,NO
2025-06-17 13:25:00,106782.53,106789.06,106753.32,106758.52,35.3087,3769968.92,1534,15.1317,20.1770,-5.0453,-158.6326,-14.29,705,829,0.02302,3.5758,5.7351,3,0.0000,106780,3.0876,8.0900,106780:3.09:8.09;106750:6.48:4.66;106760:4.15:2.62,NO
2025-06-17 13:30:00,106758.52,106766.84,106678.95,106722.82,60.8488,6494895.10,3884,24.8510,35.9978,-11.1467,-169.7794,-18.32,2081,1803,0.01567,7.6838,10.8321,4,7.6838,106750,7.4278,15.1160,106750:7.43:15.12;106720:2.55:5.70;106730:1.38:6.85,NO
2025-06-17 13:35:00,106722.82,106722.82,106670.59,106701.99,21.1410,2255707.24,2181,14.6017,6.5393,8.0624,-161.7170,38.14,1062,1119,0.00969,0.7933,0.0000,0,0.0000,106680,5.1224,1.2238,106680:5.12:1.22;106690:2.97:0.87;106710:1.49:1.58,NO
2025-06-17 13:40:00,106701.99,106764.99,106700.00,106744.15,35.2607,3763135.23,2378,26.3908,8.8698,17.5210,-144.1960,49.69,1411,967,0.01483,2.5772,4.1708,2,0.0000,106730,9.9636,2.8586,106730:9.96:2.86;106700:6.50:1.03;106710:5.09:1.81,NO
2025-06-17 13:45:00,106744.15,106744.15,106692.04,106721.83,12.2094,1302924.23,1859,4.8526,7.3568,-2.5042,-146.7002,-20.51,993,866,0.00657,0.4794,0.0000,0,0.0000,106710,0.9043,3.1076,106710:0.90:3.11;106690:1.14:1.16;106720:1.30:0.87,NO
2025-06-17 13:50:00,106721.84,106721.84,106589.64,106604.47,21.9712,2343520.65,2646,7.8691,14.1022,-6.2331,-152.9333,-28.37,1054,1592,0.00830,1.2007,2.3278,2,0.0000,106650,0.6961,4.5344,106650:0.70:4.53;106700:1.45:1.84;106690:2.10:0.55,NO
2025-06-17 13:55:00,106604.48,106822.78,106604.47,106812.01,27.1145,2894845.17,3018,14.1553,12.9592,1.1961,-151.7372,4.41,2261,757,0.00898,3.3492,7.3492,4,0.0000,106810,2.6043,6.1280,106810:2.60:6.13;106800:2.51:2.76;106690:0.46:1.98,NO
2025-06-17 14:00:00,106812.01,106820.00,106756.16,106757.40,22.7280,2427218.90,2050,15.2820,7.4460,7.8360,-143.9012,34.48,1174,876,0.01109,1.4850,4.0498,3,0.0000,106790,8.6922,2.3138,106790:8.69:2.31;106800:1.86:1.87;106810:2.07:0.69,NO
2025-06-17 14:05:00,106757.39,106757.40,106552.61,106552.61,19.3180,2060091.12,2766,5.8823,13.4357,-7.5533,-151.4545,-39.10,1047,1719,0.00698,0.9883,0.0000,0,0.0000,106640,1.7825,1.1426,106640:1.78:1.14;106620:1.05:1.55;106590:0.00:2.19,NO
2025-06-17 14:10:00,106552.62,106556.64,106484.89,106490.34,30.8780,3289452.99,2184,8.1097,22.7683,-14.6586,-166.1131,-47.47,1007,1177,0.01414,2.6719,10.1798,7,0.0000,106530,3.1574,12.2806,106530:3.16:12.28;106550:0.95:2.80;106500:0.04:3.41,NO
2025-06-17 14:15:00,106490.35,106600.00,106490.34,106520.00,25.0815,2672702.47,2251,8.6146,16.4668,-7.8522,-173.9653,-31.31,1283,968,0.01114,1.0553,2.0898,2,0.0000,106590,1.5086,5.7293,106590:1.51:5.73;106530:0.06:5.26;106490:1.79:0.31,NO
2025-06-17 14:20:00,106520.00,106656.89,106499.75,106533.35,58.2805,6210258.30,3705,20.9319,37.3486,-16.4167,-190.3820,-28.17,2243,1462,0.01573,5.5920,18.0088,7,5.5920,106520,1.3510,13.9528,106520:1.35:13.95;106550:3.40:10.81;106500:2.93:0.72,NO
2025-06-17 14:25:00,106533.36,106579.94,106490.34,106568.06,28.0398,2987531.89,3005,16.7006,11.3393,5.3613,-185.0207,19.12,1774,1231,0.00933,1.0000,1.0000,1,0.0000,106570,2.0351,4.0314,106570:2.04:4.03;106520:2.90:2.22;106560:3.43:1.48,NO
2025-06-17 14:30:00,106568.06,106655.82,106532.40,106636.11,46.8517,4993669.42,3586,29.2397,17.6120,11.6277,-173.3930,24.82,2141,1445,0.01307,5.9772,9.5418,4,5.9772,106560,9.0527,3.2574,106560:9.05:3.26;106540:2.38:2.87;106620:3.06:1.64,NO
2025-06-17 14:35:00,106636.12,106636.12,106383.31,106455.72,60.4027,6430808.42,3774,12.1533,48.2494,-36.0960,-209.4890,-59.76,1089,2685,0.01600,3.6517,19.7237,11,0.0000,106400,0.3705,16.2056,106400:0.37:16.21;106410:4.51:3.65;106450:0.33:6.85,NO
2025-06-17 14:40:00,106455.73,106499.00,106416.00,106459.55,33.6184,3578710.47,2321,10.6796,22.9387,-12.2591,-221.7481,-36.47,1270,1051,0.01448,2.5933,8.0960,5,0.0000,106430,0.7516,7.4357,106430:0.75:7.44;106450:3.56:4.61;106440:1.71:5.27,YES
2025-06-17 14:45:00,106459.56,106480.01,106413.25,106447.70,22.0966,2352352.89,2817,12.8648,9.2318,3.6330,-218.1151,16.44,1615,1202,0.00784,1.5332,1.5332,1,0.0000,106450,4.0752,2.7746,106450:4.08:2.77;106470:2.78:2.67;106440:2.08:1.70,NO
2025-06-17 14:50:00,106447.71,106491.86,106338.47,106467.96,66.8318,7111107.31,3879,34.1410,32.6908,1.4501,-216.6650,2.17,2103,1776,0.01723,3.1217,10.4550,6,0.0000,106330,11.0775,0.0851,106330:11.08:0.09;106420:3.03:8.06;106400:3.81:5.38,NO
2025-06-17 14:55:00,106467.97,106467.97,106389.23,106404.47,22.0808,2349812.43,2395,12.7234,9.3574,3.3660,-213.2990,15.24,1293,1102,0.00922,5.0000,8.8779,3,5.0000,106410,6.6802,1.0347,106410:6.68:1.03;106400:0.86:3.96;106420:2.66:1.51,NO
2025-06-17 15:00:00,106404.47,106441.07,106344.56,106344.57,24.6439,2622034.59,2429,12.5691,12.0748,0.4942,-212.8048,2.01,1233,1196,0.01015,1.4382,2.4382,2,0.0000,106370,4.9198,1.9585,106370:4.92:1.96;106400:1.18:3.54;106420:1.66:1.11,NO
2025-06-17 15:05:00,106344.56,106372.10,106132.13,106208.32,102.6687,10907893.47,5236,36.5182,66.1505,-29.6323,-242.4371,-28.86,2008,3228,0.01961,3.2987,31.1168,16,0.0000,106160,4.3802,7.5814,106160:4.38:7.58;106300:1.00:7.47;106200:1.39:7.01,NO
2025-06-17 15:10:00,106208.33,106264.94,106166.94,106264.93,47.1517,5008641.86,3683,29.3078,17.8439,11.4639,-230.9732,24.31,2268,1415,0.01280,7.2260,12.8702,5,7.2260,106220,6.7724,4.0037,106220:6.77:4.00;106210:8.65:0.36;106230:3.95:2.08,NO
2025-06-17 15:15:00,106264.94,106284.49,106188.55,106271.16,42.5345,4518834.35,2720,21.3751,21.1594,0.2157,-230.7575,0.51,1489,1231,0.01564,4.3153,12.4879,7,0.0000,106240,8.8354,8.6524,106240:8.84:8.65;106200:0.40:4.46;106230:3.45:1.07,NO
2025-06-17 15:20:00,106271.17,106280.00,106162.86,106220.71,39.9950,4248350.92,3280,22.0800,17.9150,4.1650,-226.5925,10.41,1630,1650,0.01219,3.0475,9.7703,6,0.0000,106240,7.7326,0.5522,106240:7.73:0.55;106200:0.98:6.00;106180:2.48:3.36,NO
2025-06-17 15:25:00,106220.72,106220.72,106069.55,106160.57,199.0865,21127908.29,4678,69.8922,129.1943,-59.3020,-285.8945,-29.79,1935,2743,0.04256,4.3915,66.7950,35,0.0000,106110,8.7812,21.8476,106110:8.78:21.85;106100:3.97:22.95;106090:5.25:18.45,NO
2025-06-17 15:30:00,106160.58,106248.43,106121.53,106121.54,35.6118,3781558.29,2933,24.1869,11.4249,12.7620,-273.1325,35.84,1481,1452,0.01214,1.2440,3.4466,3,0.0000,106210,4.2990,0.5071,106210:4.30:0.51;106190:4.04:0.10;106220:3.27:0.62,NO
2025-06-17 15:35:00,106121.53,106173.03,106040.00,106070.09,77.7720,8251508.12,4152,23.3696,54.4024,-31.0328,-304.1653,-39.90,2016,2136,0.01873,3.2546,20.4133,11,0.0000,106100,3.6618,14.4843,106100:3.66:14.48;106070:6.41:5.11;106120:2.66:7.83,NO
2025-06-17 15:40:00,106070.09,106146.40,106052.11,106088.17,55.7251,5912182.95,3026,25.3434,30.3816,-5.0382,-309.2035,-9.04,1569,1457,0.01842,2.0527,9.7204,7,0.0000,106110,4.4005,5.9341,106110:4.40:5.93;106070:4.30:5.69;106120:1.91:6.93,NO
2025-06-17 15:45:00,106088.17,106150.00,106068.71,106081.80,28.5223,3026104.32,2409,16.8268,11.6954,5.1314,-304.0722,17.99,1292,1117,0.01184,1.6963,5.5036,4,0.0000,106080,4.7781,2.7633,106080:4.78:2.76;106070:3.95:3.23;106100:3.08:0.63,NO
2025-06-17 15:50:00,106081.81,106168.28,106028.00,106158.66,79.1932,8401373.73,3441,47.8485,31.3448,16.5037,-287.5685,20.84,2140,1301,0.02301,6.5279,27.8014,12,6.5279,106080,15.0482,3.0151,106080:15.05:3.02;106100:8.51:1.67;106120:8.33:1.13,NO
2025-06-17 15:55:00,106158.67,106158.67,106070.21,106099.18,19.2113,2038573.16,1559,13.1162,6.0951,7.0211,-280.5474,36.55,803,756,0.01232,1.0377,2.0377,2,0.0000,106090,5.7276,1.0999,106090:5.73:1.10;106120:3.65:0.96;106100:1.15:1.60,NO
2025-06-17 16:00:00,106099.17,106100.00,105961.85,105961.86,74.8748,7937986.24,3207,17.0355,57.8393,-40.8037,-321.3511,-54.50,1109,2098,0.02335,2.0000,18.5470,14,0.0000,106000,1.8506,22.4625,106000:1.85:22.46;105980:5.59:11.92;106020:0.10:6.56,NO
2025-06-17 16:05:00,105961.86,105961.86,105721.29,105807.19,175.4449,18571761.61,8129,73.8151,101.6298,-27.8147,-349.1658,-15.85,3248,4881,0.02158,7.4866,38.3136,15,12.4866,105860,14.7494,5.8596,105860:14.75:5.86;105900:13.39:5.26;105910:9.69:5.87,NO
2025-06-17 16:10:00,105807.19,105881.11,105770.65,105790.40,94.1641,9964216.48,4389,56.5646,37.5995,18.9652,-330.2006,20.14,1976,2413,0.02145,7.3346,29.8864,12,12.3346,105800,15.6686,8.1048,105800:15.67:8.10;105810:10.50:6.73;105840:4.10:10.73,NO
2025-06-17 16:15:00,105790.40,105899.21,105756.32,105856.01,61.6738,6526704.91,3628,35.3377,26.3361,9.0016,-321.1990,14.60,1946,1682,0.01700,2.2971,6.7829,4,0.0000,105840,6.3617,4.7168,105840:6.36:4.72;105850:6.84:2.26;105800:4.57:3.08,NO
2025-06-17 16:20:00,105856.01,105911.46,105837.25,105839.61,35.8050,3790721.32,2301,19.2909,16.5141,2.7768,-318.4222,7.76,1165,1136,0.01556,1.1730,2.2467,2,0.0000,105840,5.3245,4.3240,105840:5.32:4.32;105900:2.84:2.14;105870:0.76:3.25,NO
2025-06-17 16:25:00,105839.61,105964.10,105839.50,105956.01,60.3661,6393480.86,2816,33.8957,26.4704,7.4253,-310.9968,12.30,1863,953,0.02144,4.3006,13.3142,5,0.0000,105920,3.7012,7.6113,105920:3.70:7.61;105910:5.64:4.37;105940:4.28:2.05,NO
2025-06-17 16:30:00,105956.01,105956.01,105763.71,105763.71,39.4117,4172663.14,2524,21.5462,17.8655,3.6807,-307.3162,9.34,822,1702,0.01561,3.0536,8.0403,4,0.0000,105900,7.7093,2.9268,105900:7.71:2.93;105910:4.33:1.78;105770:3.45:0.33,NO
2025-06-17 16:35:00,105763.71,105827.63,105704.32,105773.98,58.3178,6168280.07,3489,27.4779,30.8399,-3.3620,-310.6782,-5.77,1923,1566,0.01671,2.1761,5.2930,3,0.0000,105780,2.4386,6.7705,105780:2.44:6.77;105730:2.93:3.98;105770:3.79:2.59,NO
2025-06-17 16:40:00,105773.98,105786.63,105712.64,105722.77,37.2220,3936413.33,1850,10.8449,26.3771,-15.5322,-326.2104,-41.73,968,882,0.02012,2.8525,7.0571,4,0.0000,105770,0.7608,5.6683,105770:0.76:5.67;105780:1.16:4.39;105760:1.46:3.99,NO
2025-06-17 16:45:00,105722.77,105769.40,105640.00,105644.75,74.0253,7824363.66,4609,30.4850,43.5403,-13.0552,-339.2656,-17.64,2352,2257,0.01606,3.3207,21.7339,13,0.0000,105680,9.2417,11.9330,105680:9.24:11.93;105690:2.47:7.10;105740:4.24:1.61,NO
2025-06-17 16:50:00,105644.74,105665.94,105582.86,105582.86,58.4292,6171967.95,4091,20.4412,37.9879,-17.5467,-356.8123,-30.03,2373,1718,0.01428,2.5076,15.2764,9,0.0000,105640,8.6390,7.7797,105640:8.64:7.78;105630:2.79:12.45;105620:2.68:6.74,NO
2025-06-17 16:55:00,105582.87,105616.07,105533.72,105554.17,56.3811,5951876.90,3099,21.8381,34.5430,-12.7049,-369.5172,-22.53,1667,1432,0.01819,6.4621,20.1071,8,6.4621,105550,5.5198,8.7281,105550:5.52:8.73;105560:2.92:9.59;105580:3.53:2.32,NO
2025-06-17 17:00:00,105554.16,105666.00,105535.92,105626.57,51.2888,5417385.26,3097,37.6636,13.6252,24.0384,-345.4788,46.87,1894,1203,0.01656,4.5126,13.4870,8,0.0000,105640,10.2956,4.8003,105640:10.30:4.80;105650:4.98:6.21;105630:5.52:1.07,NO
2025-06-17 17:05:00,105626.57,105658.30,105572.79,105572.79,30.9183,3265218.46,2542,17.8846,13.0337,4.8509,-340.6279,15.69,1192,1350,0.01216,1.1987,2.2133,2,0.0000,105590,5.3076,2.7510,105590:5.31:2.75;105600:4.98:1.09;105610:3.63:1.77,NO
2025-06-17 17:10:00,105572.80,105579.92,105508.23,105526.92,30.2254,3189898.80,2746,14.6900,15.5354,-0.8454,-341.4734,-2.80,1299,1447,0.01101,2.0643,5.0859,3,0.0000,105510,4.7147,3.0684,105510:4.71:3.07;105530:2.05:5.71;105540:3.32:2.32,NO
2025-06-17 17:15:00,105526.92,105570.26,105511.65,105560.39,23.4145,2471062.00,1516,14.7865,8.6279,6.1586,-335.3147,26.30,932,584,0.01544,2.0584,7.1284,5,0.0000,105510,5.4975,1.5434,105510:5.50:1.54;105520:2.39:4.54;105560:2.70:0.74,NO
2025-06-17 17:20:00,105560.39,105576.85,105508.23,105554.71,26.6065,2807809.35,1912,13.7569,12.8496,0.9072,-334.4075,3.41,1062,850,0.01392,1.9037,4.3689,3,0.0000,105520,4.3024,3.9147,105520:4.30:3.91;105510:1.90:2.84;105540:3.52:1.21,NO
2025-06-17 17:25:00,105554.72,105665.98,105554.71,105641.47,53.1071,5610202.62,2426,37.2762,15.8309,21.4452,-312.9623,40.38,1636,790,0.02189,6.8010,16.6412,7,6.8010,105650,22.3314,10.4831,105650:22.33:10.48;105640:4.03:2.19;105620:2.39:0.93,NO
2025-06-17 17:30:00,105641.48,105646.47,105573.18,105643.99,40.4759,4274695.53,2916,20.9024,19.5735,1.3289,-311.6334,3.28,1668,1248,0.01388,4.7929,12.7924,5,0.0000,105610,6.3518,8.3935,105610:6.35:8.39;105590:1.84:4.46;105600:2.83:2.35,NO
2025-06-17 17:35:00,105643.99,105767.14,105600.90,105717.82,73.3806,7756286.48,3472,54.2358,19.1448,35.0911,-276.5423,47.82,2118,1354,0.02113,3.5252,16.6532,10,0.0000,105660,12.8644,0.0757,105660:12.86:0.08;105700:5.31:6.34;105730:8.27:3.11,NO
2025-06-17 17:40:00,105717.82,105862.03,105717.82,105782.29,50.8398,5378733.15,2997,33.0100,17.8298,15.1803,-261.3620,29.86,1880,1117,0.01696,1.3839,3.4353,3,0.0000,105770,8.2229,1.5956,105770:8.22:1.60;105780:5.61:3.58;105820:1.59:5.35,NO
2025-06-17 17:45:00,105782.28,105782.29,105720.00,105730.54,36.0382,3810581.42,2267,23.3406,12.6977,10.6429,-250.7191,29.53,1160,1107,0.01590,2.4159,10.6650,7,0.0000,105720,9.5951,3.8956,105720:9.60:3.90;105730:9.57:2.53;105750:2.71:2.83,NO
2025-06-17 17:50:00,105730.54,105762.25,105672.61,105729.19,28.5007,3012837.92,2628,17.1831,11.3176,5.8655,-244.8536,20.58,1459,1169,0.01085,3.8325,6.0706,3,0.0000,105680,7.0718,1.9710,105680:7.07:1.97;105720:1.55:1.87;105670:3.13:0.23,NO
2025-06-17 17:55:00,105729.20,105729.20,105675.18,105686.00,24.0181,2538686.38,1675,10.0118,14.0063,-3.9944,-248.8480,-16.63,733,942,0.01434,1.4046,3.7195,3,0.0000,105680,1.1106,5.1756,105680:1.11:5.18;105700:3.50:2.02;105720:1.12:4.37,NO
2025-06-17 18:00:00,105686.00,105716.53,105620.00,105653.96,58.1751,6147458.28,3677,28.0884,30.0867,-1.9983,-250.8463,-3.43,1929,1748,0.01582,4.5409,13.0878,5,0.0000,105670,7.3022,8.5120,105670:7.30:8.51;105660:1.95:5.22;105690:4.85:1.47,NO
2025-06-17 18:05:00,105653.97,105810.51,105645.01,105810.50,33.4231,3533249.50,2986,21.0823,12.3408,8.7415,-242.1048,26.15,1983,1003,0.01119,1.5581,4.3423,3,0.0000,105710,5.4407,2.3097,105710:5.44:2.31;105700:2.08:0.91;105680:1.44:1.39,NO
2025-06-17 18:10:00,105810.51,105840.38,105716.48,105761.30,39.3105,4158289.46,2595,14.7749,24.5356,-9.7608,-251.8656,-24.83,1170,1425,0.01515,6.6000,9.8547,4,6.6000,105760,0.3902,10.4228,105760:0.39:10.42;105810:3.37:2.96;105820:3.11:2.95,NO
2025-06-17 18:15:00,105761.31,105761.31,105600.00,105606.63,32.0061,3381589.36,2770,9.7402,22.2658,-12.5256,-264.3911,-39.14,1056,1714,0.01155,1.4779,6.0384,5,0.0000,105600,1.9401,5.6099,105600:1.94:5.61;105660:1.05:2.70;105650:2.17:1.45,NO
2025-06-17 18:20:00,105606.62,105635.39,105482.29,105495.99,68.3588,7216540.07,4205,22.5397,45.8191,-23.2794,-287.6705,-34.05,1781,2424,0.01626,3.3127,14.6986,9,0.0000,105600,4.6896,12.7116,105600:4.69:12.71;105500:0.02:15.30;105590:2.95:4.09,NO
2025-06-17 18:25:00,105495.99,105539.58,105420.00,105507.00,63.6060,6710192.62,4015,29.2883,34.3177,-5.0294,-292.6999,-7.91,2113,1902,0.01584,6.0000,17.9667,7,6.0000,105500,9.6001,10.6368,105500:9.60:10.64;105520:6.89:2.46;105530:0.76:6.88,NO
2025-06-17 18:30:00,105506.99,105552.18,105409.34,105508.46,30.8336,3252533.06,4471,16.1950,14.6386,1.5563,-291.1436,5.05,2654,1817,0.00690,0.9509,0.0000,0,0.0000,105500,3.5992,2.7214,105500:3.60:2.72;105480:4.39:0.56;105450:0.99:2.20,NO
2025-06-17 18:35:00,105508.46,105552.18,105458.16,105488.73,30.2723,3193777.90,2749,17.4229,12.8494,4.5735,-286.5701,15.11,1546,1203,0.01101,2.5575,5.8072,3,0.0000,105460,6.3469,2.4681,105460:6.35:2.47;105520:3.32:0.90;105540:1.13:2.81,NO
2025-06-17 18:40:00,105488.74,105591.20,105463.21,105552.28,18.8673,1991279.73,2505,10.2032,8.6642,1.5390,-285.0311,8.16,1585,920,0.00753,1.3171,1.3171,1,0.0000,105550,2.3846,2.7409,105550:2.38:2.74;105560:1.39:1.56;105530:2.57:0.12,NO
2025-06-17 18:45:00,105552.28,105626.48,105426.81,105484.92,79.8264,8422557.32,4066,27.4937,52.3327,-24.8390,-309.8701,-31.12,1799,2267,0.01963,2.5954,16.8532,11,0.0000,105460,7.3802,7.4122,105460:7.38:7.41;105500:4.18:3.81;105450:0.70:4.79,NO
2025-06-17 18:50:00,105484.92,105600.00,105481.22,105599.99,31.6101,3335952.13,3305,22.5257,9.0844,13.4412,-296.4289,42.52,1988,1317,0.00956,1.9986,6.1211,5,0.0000,105540,5.5616,0.2164,105540:5.56:0.22;105480:4.08:1.30;105570:3.38:0.95,NO
2025-06-17 18:55:00,105600.00,105647.83,105557.49,105638.34,25.3259,2674706.49,2269,13.6046,11.7213,1.8833,-294.5456,7.44,1377,892,0.01116,1.1878,1.1878,1,0.0000,105620,5.9078,5.0934,105620:5.91:5.09;105630:1.60:1.56;105590:0.35:2.72,NO
2025-06-17 19:00:00,105638.35,105696.52,105512.55,105670.62,95.4150,10076794.22,7040,51.5050,43.9100,7.5950,-286.9506,7.96,3879,3161,0.01355,2.8117,11.4133,6,0.0000,105680,8.6941,1.2800,105680:8.69:1.28;105580:3.57:3.67;105650:5.08:1.90,NO
2025-06-17 19:05:00,105670.63,105722.99,105564.00,105722.99,60.3246,6373166.77,6555,34.0398,26.2848,7.7550,-279.1956,12.86,3618,2937,0.00920,1.7474,1.7474,1,0.0000,105670,5.0215,4.0512,105670:5.02:4.05;105650:4.78:1.69;105690:4.68:1.54,NO
2025-06-17 19:10:00,105722.98,105754.05,105300.01,105317.85,92.3030,9737170.20,6906,26.0593,66.2437,-40.1843,-319.3799,-43.54,2144,4762,0.01337,2.7673,13.1902,8,0.0000,105330,0.9374,6.4902,105330:0.94:6.49;105310:2.77:4.22;105320:2.76:3.33,NO
2025-06-17 19:15:00,105317.85,105534.32,105300.00,105372.20,65.8236,6938061.57,6517,22.5652,43.2584,-20.6932,-340.0731,-31.44,3335,3182,0.01010,2.3162,11.2966,8,0.0000,105300,2.4630,9.4571,105300:2.46:9.46;105400:4.36:4.14;105430:1.91:4.12,YES
2025-06-17 19:20:00,105372.20,105399.48,105200.00,105333.93,122.4044,12886212.70,8256,45.5810,76.8233,-31.2423,-371.3154,-25.52,3448,4808,0.01483,5.5550,16.7764,8,5.5550,105300,5.9087,8.2288,105300:5.91:8.23;105230:3.18:10.84;105240:1.80:10.90,NO
2025-06-17 19:25:00,105333.94,105408.70,105220.14,105349.27,62.7388,6607510.10,5429,29.6628,33.0759,-3.4131,-374.7285,-5.44,2726,2703,0.01156,1.3460,5.6706,5,0.0000,105270,1.0145,6.4820,105270:1.01:6.48;105240:4.45:0.91;105300:3.20:2.10,NO
2025-06-17 19:30:00,105349.28,105420.15,105200.08,105211.51,58.8207,6193253.71,5786,15.2302,43.5905,-28.3603,-403.0887,-48.21,2628,3158,0.01017,3.7151,6.8639,4,0.0000,105210,1.2895,10.5200,105210:1.29:10.52;105300:0.35:5.58;105200:0.49:3.29,NO
2025-06-17 19:35:00,105211.51,105492.00,105000.00,105472.00,242.2847,25492221.42,12264,87.8003,154.4844,-66.6842,-469.7729,-27.52,7045,5219,0.01976,5.6737,37.2641,18,5.6737,105150,1.2914,27.7779,105150:1.29:27.78;105170:4.49:12.93;105000:2.92:12.84,NO
2025-06-17 19:40:00,105472.00,105694.42,105435.35,105672.55,89.3918,9437615.36,6370,64.8990,24.4929,40.4061,-429.3668,45.20,4663,1707,0.01403,3.7760,12.3906,7,0.0000,105630,9.0115,0.3865,105630:9.01:0.39;105590:6.87:1.70;105580:4.74:3.11,NO
2025-06-17 19:45:00,105672.55,105674.67,105372.09,105380.05,75.6773,7987517.01,5183,35.8400,39.8373,-3.9973,-433.3642,-5.28,2086,3097,0.01460,3.1010,17.8168,13,0.0000,105650,8.6835,5.4301,105650:8.68:5.43;105370:0.99:7.03;105630:4.69:2.22,NO
2025-06-17 19:50:00,105380.05,105462.44,105273.49,105288.07,47.8250,5040077.78,4399,22.8349,24.9900,-2.1551,-435.5193,-4.51,2319,2080,0.01087,4.5787,13.9851,7,0.0000,105380,7.9747,2.4445,105380:7.97:2.44;105400:3.47:4.97;105410:4.00:2.26,NO
2025-06-17 19:55:00,105288.08,105360.97,105227.90,105324.02,44.2470,4658384.27,4806,17.5084,26.7386,-9.2302,-444.7495,-20.86,2971,1835,0.00921,2.0114,2.0114,1,0.0000,105240,2.1014,6.2153,105240:2.10:6.22;105280:1.54:5.41;105300:1.18:4.05,NO
2025-06-17 20:00:00,105324.02,105403.50,105280.00,105300.99,23.9355,2521453.79,3875,9.7825,14.1530,-4.3705,-449.1199,-18.26,2218,1657,0.00618,0.7044,0.0000,0,0.0000,105320,0.6914,1.9557,105320:0.69:1.96;105300:0.30:2.18;105340:1.16:1.21,NO
2025-06-17 20:05:00,105300.98,105300.99,105068.00,105172.86,104.2787,10964720.11,7115,34.4008,69.8779,-35.4771,-484.5970,-34.02,3535,3580,0.01466,5.4522,26.4712,13,10.4522,105100,3.8969,9.1562,105100:3.90:9.16;105090:3.41:7.97;105160:4.20:5.62,NO
2025-06-17 20:10:00,105172.86,105172.86,104800.00,105048.56,300.8134,31575219.14,10135,69.3047,231.5087,-162.2041,-646.8011,-53.92,4040,6095,0.02968,13.0768,102.9804,31,48.4252,105000,1.1892,77.8884,105000:1.19:77.89;104890:5.84:15.59;105020:16.71:4.28,NO
2025-06-17 20:15:00,105048.56,105239.46,105005.44,105206.34,67.7571,7125687.32,5934,35.0463,32.7108,2.3356,-644.4655,3.45,3718,2216,0.01142,3.5257,7.2315,4,0.0000,105180,3.7749,6.7979,105180:3.77:6.80;105190:2.55:7.51;105210:4.03:3.62,NO
2025-06-17 20:20:00,105206.34,105285.71,105120.21,105140.48,105.4045,11085285.08,6256,25.2550,80.1495,-54.8945,-699.3600,-52.08,3165,3091,0.01685,8.1548,35.8605,10,20.2795,105140,8.1365,17.2762,105140:8.14:17.28;105160:3.93:16.27;105150:1.56:13.74,NO
2025-06-17 20:25:00,105140.49,105155.87,104777.48,104847.33,108.1211,11342141.02,8196,44.5429,63.5782,-19.0353,-718.3953,-17.61,3650,4546,0.01319,4.0893,16.9138,9,0.0000,104800,7.0378,8.9267,104800:7.04:8.93;104910:5.88:5.56;104920:4.40:6.98,NO
